Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Threat,Label
8080,6,10934,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,41613.316,640.2049,1822.3334,4046.3247,10074,17,510,255.0,287.08536,458,52,10499,3499.6667,5696.895,10074,17,0,0,0,0,72,92,274.3735,365.83136,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,10890,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,41781.45,642.79156,1815.0,3958.7764,9885,20,506,253.0,281.4285,452,54,10458,3486.0,5547.676,9885,29,0,0,0,0,72,92,275.4821,367.30945,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11108,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,40961.47,630.17645,1851.3334,4125.8926,10266,17,517,258.5,293.4493,466,51,10659,3553.0,5815.816,10266,37,0,0,0,0,72,92,270.07562,360.10083,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11504,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,39551.46,608.484,1917.3334,4273.0977,10631,14,551,275.5,323.1478,504,47,11016,3672.0,6029.3135,10631,14,0,0,0,0,72,92,260.77887,347.70514,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,10389,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,43796.324,673.7896,1731.5,3667.2676,9202,21,554,277.0,304.0559,492,62,9918,3306.0,5114.658,9202,62,0,0,0,0,72,92,288.76697,385.0226,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,533,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3752.3452,533.0,0.0,533,533,533,533.0,0.0,533,533,0,0.0,0.0,0,0,0,0,0,0,40,0,3752.3452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,578,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3460.2075,578.0,0.0,578,578,578,578.0,0.0,578,578,0,0.0,0.0,0,0,0,0,0,0,40,0,3460.2075,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11616,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,39170.11,602.61707,1936.0,4209.1167,10516,1,694,347.0,349.31076,594,100,11059,3686.3333,5920.847,10516,1,0,0,0,0,72,92,258.26447,344.35263,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,420,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4761.905,420.0,0.0,420,420,420,420.0,0.0,420,420,0,0.0,0.0,0,0,0,0,0,0,40,0,4761.905,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11395,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,39929.793,614.3045,1899.1666,4171.655,10402,2,622,311.0,383.25186,582,40,10834,3611.3333,5884.782,10402,2,0,0,0,0,72,92,263.27338,351.03116,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,509,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3929.2732,509.0,0.0,509,509,509,509.0,0.0,509,509,0,0.0,0.0,0,0,0,0,0,0,40,0,3929.2732,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,480,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4166.6665,480.0,0.0,480,480,480,480.0,0.0,480,480,0,0.0,0.0,0,0,0,0,0,0,40,0,4166.6665,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11034,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,41236.18,634.4028,1839.0,4121.9424,10247,1,514,257.0,287.08536,460,54,10631,3543.6667,5808.398,10247,1,0,0,0,0,72,92,271.8869,362.51587,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,9520,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,47794.117,735.2941,1586.6666,3489.4626,8700,14,549,274.5,316.07672,498,51,9043,3014.3333,4926.45,8700,14,0,0,0,0,72,92,315.12604,420.16806,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,13835,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,32887.605,505.96313,2305.8333,4559.5957,11520,1,633,316.5,374.05948,581,52,13277,4425.6665,6206.221,11520,1,0,0,0,0,72,92,216.84134,289.1218,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11153,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,40796.2,627.63385,1858.8334,3987.5852,9982,20,535,267.5,307.59146,485,50,10688,3562.6667,5569.0913,9982,23,0,0,0,0,72,92,268.98593,358.6479,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11232,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,40509.258,623.21936,1872.0,4148.005,10329,1,578,289.0,340.82547,530,48,10722,3574.0,5853.2676,10329,1,0,0,0,0,72,92,267.09402,356.12537,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,504,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3968.254,504.0,0.0,504,504,504,504.0,0.0,504,504,0,0.0,0.0,0,0,0,0,0,0,40,0,3968.254,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11831,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,38458.29,591.66595,1971.8334,4351.2075,10844,29,618,309.0,359.21024,563,55,11301,3767.0,6132.108,10844,29,0,0,0,0,72,92,253.57112,338.09485,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,475,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4210.5264,475.0,0.0,475,475,475,475.0,0.0,475,475,0,0.0,0.0,0,0,0,0,0,0,40,0,4210.5264,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,9673,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,47038.15,723.6638,1612.1666,3505.0493,8757,1,535,267.5,277.89297,464,71,9242,3080.6667,4921.7773,8757,1,0,0,0,0,72,92,310.14163,413.5222,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,530,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3773.585,530.0,0.0,530,530,530,530.0,0.0,530,530,0,0.0,0.0,0,0,0,0,0,0,40,0,3773.585,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,513,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3898.6355,513.0,0.0,513,513,513,513.0,0.0,513,513,0,0.0,0.0,0,0,0,0,0,0,40,0,3898.6355,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,10486,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,43391.188,667.55676,1747.6666,3855.6165,9609,15,525,262.5,299.10617,474,51,10033,3344.3333,5428.936,9609,15,0,0,0,0,72,92,286.09573,381.461,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,11569,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,39329.242,605.06525,1928.1666,4243.839,10579,1,636,318.0,376.18082,584,52,11008,3669.3333,5987.7544,10579,1,0,0,0,0,72,92,259.3137,345.7516,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,10310,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,44131.91,678.95245,1718.3334,3583.243,9007,14,533,266.5,306.17725,483,50,9848,3282.6667,4974.056,9007,14,0,0,0,0,72,92,290.97964,387.97284,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,480,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4166.6665,480.0,0.0,480,480,480,480.0,0.0,480,480,0,0.0,0.0,0,0,0,0,0,0,40,0,4166.6665,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,625,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3200.0,625.0,0.0,625,625,625,625.0,0.0,625,625,0,0.0,0.0,0,0,0,0,0,0,40,0,3200.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,501,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3992.0159,501.0,0.0,501,501,501,501.0,0.0,501,501,0,0.0,0.0,0,0,0,0,0,0,40,0,3992.0159,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
51974,6,10293,5,2,129,326,112,0,25.8,48.74628,326,0,163.0,230.51682,44204.8,680.07385,1715.5,3863.0205,9595,2,10293,2573.25,4684.0947,9595,2,51,51.0,0.0,51,51,0,0,0,0,124,40,485.76703,194.30681,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,0,65.0,25.8,163.0,0,0,0,0,0,0,5,129,2,326,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,9504,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,47874.58,736.532,1584.0,3418.6653,8551,19,490,245.0,272.9432,438,52,9085,3028.3333,4788.888,8551,25,0,0,0,0,72,92,315.65656,420.87543,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,37191,3,4,326,129,326,0,108.666664,188.21619,112,0,32.25,53.767246,12234.143,188.21758,6198.5,10951.262,27416,14,27945,13972.5,19011.98,27416,529,36676,12225.333,14202.575,27815,22,0,0,0,0,72,92,80.66468,107.5529,0,326,56.875,115.406654,13318.696,0,0,1,1,0,0,0,1,1,65.0,108.666664,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,460,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.826,460.0,0.0,460,460,460,460.0,0.0,460,460,0,0.0,0.0,0,0,0,0,0,0,40,0,4347.826,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,505,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3960.396,505.0,0.0,505,505,505,505.0,0.0,505,505,0,0.0,0.0,0,0,0,0,0,0,40,0,3960.396,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
8080,6,495,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4040.404,495.0,0.0,495,495,495,495.0,0.0,495,495,0,0.0,0.0,0,0,0,0,0,0,40,0,4040.404,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Malicious,Botnet
